縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
65000,新北市,65000030,中和區,65000030-025,新南里,84.15,2.27,62464.06,35.98,13.48,22.5,166.88,111Y06M
65000,新北市,65000030,中和區,65000030-026,南山里,93.89,2.31,64223.53,40.17,12.55,27.62,220.13,111Y06M
65000,新北市,65000030,中和區,65000030-027,秀山里,90.51,2.45,38097.75,45.05,14.64,30.41,207.74,111Y06M
65000,新北市,65000030,中和區,65000030-028,秀成里,95.01,2.51,58959.16,45.9,15.49,30.42,196.4,111Y06M
65000,新北市,65000030,中和區,65000030-029,秀福里,93.96,2.38,43311.46,43.7,12.42,31.27,251.72,111Y06M
65000,新北市,65000030,中和區,65000030-030,秀景里,92.48,2.19,8164.27,41.79,13.55,28.24,208.44,111Y06M
65000,新北市,65000030,中和區,65000030-031,秀明里,83.3,2.1,52800.98,43.17,13.54,29.63,218.84,111Y06M
65000,新北市,65000030,中和區,65000030-032,秀峰里,85.48,1.98,26399.2,34.79,10.05,24.74,246.22,111Y06M
65000,新北市,65000030,中和區,65000030-033,秀仁里,93.17,2.3,46440.31,45.64,17.82,27.82,156.14,111Y06M
65000,新北市,65000030,中和區,65000030-034,頂南里,94.35,2.6,50566.28,41.8,12.87,28.93,224.71,111Y06M
65000,新北市,65000030,中和區,65000030-035,華新里,91.95,2.39,24175.47,35.27,14.24,21.03,147.65,111Y06M
65000,新北市,65000030,中和區,65000030-036,東南里,93.16,2.35,35480.84,53.27,13.73,39.55,288.08,111Y06M
65000,新北市,65000030,中和區,65000030-037,華南里,96.75,2.4,26515.45,41.2,14.73,26.47,179.73,111Y06M
65000,新北市,65000030,中和區,65000030-038,忠孝里,95.24,2.5,41396.81,43.43,13.39,30.03,224.24,111Y06M
65000,新北市,65000030,中和區,65000030-039,崇南里,91.19,2.2,69429.78,36.36,11.18,25.18,225.22,111Y06M
65000,新北市,65000030,中和區,65000030-040,景南里,91.12,2.38,26006.71,42.01,13.47,28.54,211.9,111Y06M
65000,新北市,65000030,中和區,65000030-041,橫路里,104.43,2.67,139.35,48.85,10.6,38.25,360.87,111Y06M
65000,新北市,65000030,中和區,65000030-042,內南里,101.78,2.67,3774.75,40.09,13.34,26.76,200.65,111Y06M
65000,新北市,65000030,中和區,65000030-043,壽南里,98.34,2.37,25350.52,44.87,13.36,31.51,235.78,111Y06M
65000,新北市,65000030,中和區,65000030-044,外南里,127.08,1.71,59962.42,38.92,8.91,30,336.58,111Y06M
65000,新北市,65000030,中和區,65000030-045,復興里,86.3,2.44,44065.04,46.39,15.73,30.66,194.96,111Y06M
65000,新北市,65000030,中和區,65000030-046,和興里,88.32,2.29,48949.19,42.04,13.9,28.14,202.55,111Y06M
65000,新北市,65000030,中和區,65000030-047,景平里,85.53,2.08,45090.11,40.27,11.56,28.71,248.31,111Y06M
65000,新北市,65000030,中和區,65000030-048,景新里,89.16,2.36,54759.23,43.03,10.81,32.22,298.11,111Y06M
65000,新北市,65000030,中和區,65000030-049,景福里,88.46,2.14,40692.83,41.65,12.44,29.21,234.74,111Y06M
65000,新北市,65000030,中和區,65000030-050,景安里,94.88,2.26,36236.36,41.92,11.72,30.19,257.51,111Y06M
