縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
10013,屏東縣,10013200,南州鄉,105.07,2.7,541.38,45.1,10.65,34.44,323.34,110Y06M
10013,屏東縣,10013210,佳冬鄉,107,2.64,594.79,43.18,10.95,32.23,294.18,110Y06M
10013,屏東縣,10013220,琉球鄉,119.86,2.58,1780.71,37.23,12.78,24.45,191.31,110Y06M
10013,屏東縣,10013230,車城鄉,114.03,2.35,165.25,45.11,12.31,32.8,266.38,110Y06M
10013,屏東縣,10013240,滿州鄉,119.22,2.45,52.06,37.45,9.04,28.41,314.17,110Y06M
10013,屏東縣,10013250,枋山鄉,111.67,2.53,298.33,36.62,9.44,27.18,287.92,110Y06M
10013,屏東縣,10013260,三地門鄉,101.71,3.25,39.15,35.49,18.27,17.22,94.21,110Y06M
10013,屏東縣,10013270,霧臺鄉,105.86,2.97,11.59,34.19,13.34,20.86,156.39,110Y06M
10013,屏東縣,10013280,瑪家鄉,101.89,3.23,85.5,34.39,17.82,16.58,93.05,110Y06M
10013,屏東縣,10013290,泰武鄉,108.62,3.77,45.11,37.98,22.2,15.78,71.08,110Y06M
10013,屏東縣,10013300,來義鄉,100.14,3.26,44.08,34.23,17.64,16.59,94.03,110Y06M
10013,屏東縣,10013310,春日鄉,102.88,3.42,30.79,38.76,21.35,17.41,81.53,110Y06M
10013,屏東縣,10013320,獅子鄉,106.62,2.99,15.96,33.93,15.19,18.73,123.3,110Y06M
10013,屏東縣,10013330,牡丹鄉,99.38,2.43,26.63,36.54,16.27,20.27,124.61,110Y06M
10014,臺東縣,10014010,臺東市,99.18,2.58,951.87,41.77,18.37,23.4,127.42,110Y06M
10014,臺東縣,10014020,成功鎮,111.12,2.51,93.12,43.83,12.3,31.53,256.23,110Y06M
10014,臺東縣,10014030,關山鎮,106.79,2.6,142.06,46.23,15.25,30.98,203.22,110Y06M
10014,臺東縣,10014040,卑南鄉,111,2.46,40.89,38.58,12.53,26.05,207.86,110Y06M
10014,臺東縣,10014050,鹿野鄉,112.01,2.5,84.05,44.04,11.22,32.82,292.67,110Y06M
10014,臺東縣,10014060,池上鄉,106.18,2.53,97.3,49.2,14.45,34.76,240.56,110Y06M
10014,臺東縣,10014070,東河鄉,123.02,2.2,38.72,45.89,10.27,35.62,346.77,110Y06M
10014,臺東縣,10014080,長濱鄉,129.4,2.37,44.1,47.96,10.23,37.73,368.92,110Y06M
10014,臺東縣,10014090,太麻里鄉,113.43,2.25,111.98,40.94,12.28,28.66,233.4,110Y06M
10014,臺東縣,10014100,大武鄉,109.19,2.3,81.99,37,13.56,23.44,172.91,110Y06M
10014,臺東縣,10014110,綠島鄉,114.8,3.45,270.28,28.72,13.16,15.56,118.23,110Y06M
10014,臺東縣,10014120,海端鄉,112.76,3.79,4.7,35.72,23.08,12.64,54.77,110Y06M
10014,臺東縣,10014130,延平鄉,113.66,3.34,7.82,33.11,20.27,12.84,63.35,110Y06M
10014,臺東縣,10014140,金峰鄉,101.15,3.1,9.62,33.78,19.76,14.02,70.98,110Y06M
10014,臺東縣,10014150,達仁鄉,118.1,2.44,11.29,31.12,13.38,17.74,132.58,110Y06M
10014,臺東縣,10014160,蘭嶼鄉,100.23,2.67,107.5,29.47,18.14,11.32,62.41,110Y06M
10015,花蓮縣,10015010,花蓮市,92.46,2.44,3469.15,45.93,21.28,24.65,115.87,110Y06M
10015,花蓮縣,10015020,鳳林鎮,107.17,2.45,89.47,54.82,14.49,40.33,278.39,110Y06M
10015,花蓮縣,10015030,玉里鎮,112.21,2.6,91.8,47.3,14.69,32.61,222.08,110Y06M
10015,花蓮縣,10015040,新城鄉,103.44,2.54,680.05,36.82,15.39,21.43,139.31,110Y06M
10015,花蓮縣,10015050,吉安鄉,100.14,2.53,1279.5,35.75,13.25,22.5,169.85,110Y06M
10015,花蓮縣,10015060,壽豐鄉,113.58,2.38,79.9,42.15,12.04,30.1,249.9,110Y06M
10015,花蓮縣,10015070,光復鄉,113.59,2.47,78.24,48.45,12.27,36.18,294.88,110Y06M
10015,花蓮縣,10015080,豐濱鄉,128.13,2.58,26.71,40.92,9.29,31.63,340.56,110Y06M
10015,花蓮縣,10015090,瑞穗鄉,115.76,2.34,82.92,48.21,13.23,34.97,264.24,110Y06M
10015,花蓮縣,10015100,富里鄉,118.84,2.45,56.25,49.83,12.23,37.59,307.28,110Y06M
10015,花蓮縣,10015110,秀林鄉,105.6,3.26,9.86,34.32,21.29,13.03,61.21,110Y06M
10015,花蓮縣,10015120,萬榮鄉,111.44,2.92,10.01,31.54,18.52,13.02,70.3,110Y06M
10015,花蓮縣,10015130,卓溪鄉,120.54,3.52,5.88,36.42,21.71,14.71,67.75,110Y06M
10016,澎湖縣,10016010,馬公市,103.31,2.47,1852.45,36.75,15.1,21.65,143.38,110Y06M
10016,澎湖縣,10016020,湖西鄉,112.44,2.49,457.41,37.03,12.05,24.97,207.16,110Y06M
10016,澎湖縣,10016030,白沙鄉,107.53,2.74,493.94,39.61,12.9,26.71,206.98,110Y06M
10016,澎湖縣,10016040,西嶼鄉,106,2.7,444.25,46.3,12.88,33.42,259.43,110Y06M
10016,澎湖縣,10016050,望安鄉,118.52,2.59,392.09,42.55,12.03,30.52,253.73,110Y06M
10016,澎湖縣,10016060,七美鄉,104.84,2.64,551.47,38.35,13.11,25.24,192.6,110Y06M
10017,基隆市,10017010,中正區,103.27,2.23,4991.19,38.91,11.81,27.1,229.47,110Y06M
10017,基隆市,10017020,七堵區,99.91,2.44,951.38,37.75,14.5,23.26,160.45,110Y06M
10017,基隆市,10017030,暖暖區,99.85,2.39,1687.42,34.54,13.88,20.66,148.81,110Y06M
10017,基隆市,10017040,仁愛區,97.08,2.24,10025.27,53.65,20.98,32.67,155.72,110Y06M
10017,基隆市,10017050,中山區,102.82,2.4,4383.59,36.76,11.2,25.56,228.19,110Y06M
10017,基隆市,10017060,安樂區,98,2.4,4521.44,37.85,14.82,23.04,155.47,110Y06M
10017,基隆市,10017070,信義區,96.55,2.34,4976.57,37.32,12.51,24.81,198.24,110Y06M
10018,新竹市,10018010,東區,97.1,2.62,6595.3,47.79,29.51,18.28,61.92,110Y06M
10018,新竹市,10018020,北區,95.12,2.57,9692.56,41.38,20.47,20.91,102.16,110Y06M
10018,新竹市,10018030,香山區,103.31,2.75,1435.54,34.39,16.61,17.78,107,110Y06M
10020,嘉義市,10020010,東區,91.79,2.6,3955.38,43.45,18.06,25.39,140.6,110Y06M
10020,嘉義市,10020020,西區,94.97,2.63,4880.11,41.39,19.12,22.28,116.54,110Y06M
9020,金門縣,9020010,金城鎮,99.24,3.25,1969.05,33.9,12.99,20.92,161.03,110Y06M
9020,金門縣,9020020,金沙鎮,97.3,3.19,501.75,32.5,9.78,22.71,232.18,110Y06M
9020,金門縣,9020030,金湖鎮,100.25,3.22,727.02,31.59,12.81,18.78,146.59,110Y06M
9020,金門縣,9020040,金寧鄉,100.95,3.45,1102.9,27.45,11.08,16.37,147.8,110Y06M
9020,金門縣,9020050,烈嶼鄉,98.82,3.9,790.54,29.86,8.21,21.65,263.63,110Y06M
9020,金門縣,9020060,烏坵鄉,105.26,5.02,552.5,28.99,14.4,14.59,101.35,110Y06M
9007,連江縣,9007010,南竿鄉,129.63,3.91,735.48,33.79,16.67,17.12,102.73,110Y06M
9007,連江縣,9007020,北竿鄉,136.93,3.43,285.76,29,11.31,17.69,156.45,110Y06M
9007,連江縣,9007030,莒光鄉,167.38,4.65,317.45,29.51,8.77,20.75,236.63,110Y06M
9007,連江縣,9007040,東引鄉,156.89,4.08,382.63,26.77,14.91,11.86,79.53,110Y06M
